"BehaviorSpace results (NetLogo 6.2.0)"
"Hongos-Dos-Deslizadores.nlogo"
"tiempo-espera-ángulo vs Tiempo"
"09/28/2021 10:43:29:100 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tiempo-espera","ángulo-local","[step]","ticks"
"213","0","42","6991","6991"
"220","0","42","3881","3881"
"223","0","44","4983","4983"
"224","0","44","3411","3411"
"222","0","44","5710","5710"
"226","0","44","6347","6347"
"225","0","44","5569","5569"
"207","0","40","12143","12143"
"232","0","46","3283","3283"
"231","0","46","4009","4009"
"227","0","44","4635","4635"
"230","0","44","4496","4496"
"228","0","44","6207","6207"
"221","0","44","7651","7651"
"229","0","44","6023","6023"
"234","0","46","3798","3798"
"236","0","46","3543","3543"
"235","0","46","6812","6812"
"239","0","46","3843","3843"
"237","0","46","4670","4670"
"233","0","46","5521","5521"
"241","0","48","5775","5775"
"240","0","46","5299","5299"
"238","0","46","5874","5874"
"244","0","48","4727","4727"
"242","0","48","4750","4750"
"243","0","48","6156","6156"
"246","0","48","4894","4894"
"245","0","48","9342","9342"
"248","0","48","4787","4787"
"247","0","48","4654","4654"
"251","0","50","6760","6760"
"250","0","48","5124","5124"
"252","0","50","6953","6953"
"254","0","50","4432","4432"
"249","0","48","5420","5420"
"253","0","50","5192","5192"
"259","0","50","4169","4169"
"255","0","50","4870","4870"
"257","0","50","6432","6432"
"256","0","50","6069","6069"
"261","0","52","3573","3573"
"258","0","50","5477","5477"
"263","0","52","3933","3933"
"262","0","52","7126","7126"
"260","0","50","6711","6711"
"268","0","52","4420","4420"
"269","0","52","5834","5834"
"266","0","52","4899","4899"
"267","0","52","4358","4358"
"272","0","54","4151","4151"
"271","0","54","5545","5545"
"273","0","54","4283","4283"
"264","0","52","9227","9227"
"265","0","52","7573","7573"
"274","0","54","5240","5240"
"278","0","54","6857","6857"
"277","0","54","5518","5518"
"275","0","54","6040","6040"
"270","0","52","7740","7740"
"279","0","54","3815","3815"
"281","0","56","3882","3882"
"280","0","54","4724","4724"
"276","0","54","6999","6999"
"282","0","56","4917","4917"
"284","0","56","4114","4114"
"287","0","56","4830","4830"
"286","0","56","5323","5323"
"289","0","56","4666","4666"
"288","0","56","7257","7257"
"285","0","56","4673","4673"
"291","0","58","5272","5272"
"292","0","58","5358","5358"
"283","0","56","5956","5956"
"290","0","56","6326","6326"
"294","0","58","4339","4339"
"293","0","58","4295","4295"
"298","0","58","4270","4270"
"299","0","58","4854","4854"
"297","0","58","6953","6953"
"296","0","58","6496","6496"
"301","0","60","8768","8768"
"300","0","58","9124","9124"
"304","0","60","6035","6035"
"302","0","60","6073","6073"
"295","0","58","8625","8625"
"305","0","60","5072","5072"
"303","0","60","6134","6134"
"308","0","60","3603","3603"
"309","0","60","5711","5711"
"306","0","60","7056","7056"
"313","0","62","3464","3464"
"310","0","60","4705","4705"
"307","0","60","5167","5167"
"312","0","62","5697","5697"
"317","0","62","3459","3459"
"316","0","62","5062","5062"
"320","0","62","3969","3969"
"315","0","62","4166","4166"
"319","0","62","4891","4891"
"318","0","62","4816","4816"
"311","0","62","5843","5843"
"314","0","62","6578","6578"
"325","0","64","6314","6314"
"324","0","64","7525","7525"
"321","0","64","5017","5017"
"323","0","64","6205","6205"
"327","0","64","4100","4100"
"322","0","64","5705","5705"
"330","0","64","5203","5203"
"329","0","64","6225","6225"
"328","0","64","6991","6991"
"333","0","66","8083","8083"
"335","0","66","6211","6211"
"332","0","66","5325","5325"
"331","0","66","7150","7150"
"336","0","66","4983","4983"
"337","0","66","6141","6141"
"339","0","66","3768","3768"
"334","0","66","8948","8948"
"341","0","68","4936","4936"
"342","0","68","3262","3262"
"345","0","68","4321","4321"
"343","0","68","4062","4062"
"338","0","66","5240","5240"
"340","0","66","5991","5991"
"344","0","68","5530","5530"
"326","0","64","10456","10456"
"346","0","68","5237","5237"
"349","0","68","4715","4715"
"347","0","68","4116","4116"
"348","0","68","3858","3858"
"351","0","70","5270","5270"
"357","0","70","3723","3723"
"353","0","70","3527","3527"
"350","0","68","7559","7559"
"352","0","70","4456","4456"
"355","0","70","7617","7617"
"358","0","70","5797","5797"
"362","0","72","4790","4790"
"359","0","70","4509","4509"
"360","0","70","6916","6916"
"354","0","70","6975","6975"
"363","0","72","6243","6243"
"361","0","72","7356","7356"
"356","0","70","8925","8925"
"367","0","72","4459","4459"
"370","0","72","4627","4627"
"368","0","72","5902","5902"
"364","0","72","7152","7152"
"366","0","72","6711","6711"
"371","0","74","5736","5736"
"369","0","72","7423","7423"
"365","0","72","8475","8475"
"376","0","74","4834","4834"
"377","0","74","5616","5616"
"373","0","74","4789","4789"
"378","0","74","5454","5454"
"372","0","74","7426","7426"
"374","0","74","5912","5912"
"375","0","74","7224","7224"
"381","0","76","3852","3852"
"382","0","76","5726","5726"
"384","0","76","3799","3799"
"379","0","74","5511","5511"
"385","0","76","4237","4237"
"380","0","74","6989","6989"
"383","0","76","7237","7237"
"391","0","78","3534","3534"
"388","0","76","5373","5373"
"387","0","76","4572","4572"
"386","0","76","8559","8559"
"389","0","76","4813","4813"
"390","0","76","4973","4973"
"392","0","78","4871","4871"
"394","0","78","6529","6529"
"393","0","78","4839","4839"
"400","0","78","4308","4308"
"398","0","78","4500","4500"
"396","0","78","4456","4456"
"401","0","80","4733","4733"
"397","0","78","4892","4892"
"402","0","80","5567","5567"
"399","0","78","8574","8574"
"407","0","80","5226","5226"
"405","0","80","4731","4731"
"403","0","80","4676","4676"
"406","0","80","6256","6256"
"395","0","78","9817","9817"
"408","0","80","4483","4483"
"409","0","80","4208","4208"
"411","0","82","4668","4668"
"410","0","80","3156","3156"
"412","0","82","4623","4623"
"404","0","80","7320","7320"
"416","0","82","3360","3360"
"417","0","82","4359","4359"
"418","0","82","4530","4530"
"415","0","82","6690","6690"
"414","0","82","4733","4733"
"423","0","84","4534","4534"
"420","0","82","3858","3858"
"422","0","84","5079","5079"
"413","0","82","10074","10074"
"419","0","82","9163","9163"
"424","0","84","6124","6124"
"421","0","84","5636","5636"
"427","0","84","6536","6536"
"425","0","84","4700","4700"
"426","0","84","4905","4905"
"429","0","84","5302","5302"
"430","0","84","3949","3949"
"433","0","86","2952","2952"
"428","0","84","5207","5207"
"431","0","86","6183","6183"
"434","0","86","4718","4718"
"436","0","86","4133","4133"
"432","0","86","5198","5198"
"439","0","86","4226","4226"
"438","0","86","4385","4385"
"435","0","86","8813","8813"
"437","0","86","7739","7739"
"440","0","86","5172","5172"
"441","0","88","5278","5278"
"444","0","88","3510","3510"
"449","0","88","3314","3314"
"445","0","88","4322","4322"
"442","0","88","6079","6079"
"443","0","88","6322","6322"
"446","0","88","4908","4908"
"448","0","88","6385","6385"
"450","0","88","4743","4743"
"447","0","88","5871","5871"
"452","0","90","6625","6625"
"451","0","90","8207","8207"
"455","0","90","6122","6122"
"454","0","90","5575","5575"
"456","0","90","6890","6890"
"459","0","90","3107","3107"
"458","0","90","4629","4629"
"463","2","0","4451","4451"
"453","0","90","8815","8815"
"460","0","90","3874","3874"
"462","2","0","4323","4323"
"465","2","0","2870","2870"
"468","2","0","3741","3741"
"467","2","0","5141","5141"
"469","2","0","6135","6135"
"461","2","0","6245","6245"
"466","2","0","5437","5437"
"464","2","0","5703","5703"
"457","0","90","10261","10261"
"472","2","2","5511","5511"
"473","2","2","4312","4312"
"477","2","2","4352","4352"
"471","2","2","5828","5828"
"479","2","2","3572","3572"
"478","2","2","4635","4635"
"470","2","0","7788","7788"
"475","2","2","6319","6319"
"476","2","2","5377","5377"
"481","2","4","3688","3688"
"480","2","2","5183","5183"
"482","2","4","5615","5615"
"483","2","4","6368","6368"
"484","2","4","5191","5191"
"486","2","4","4792","4792"
"487","2","4","4407","4407"
"485","2","4","5930","5930"
"488","2","4","5619","5619"
"489","2","4","6294","6294"
