"BehaviorSpace results (NetLogo 6.2.0)"
"Hongos-Dos-Deslizadores.nlogo"
"tiempo-espera-ángulo vs Tiempo-Grande"
"09/28/2021 11:22:28:053 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tiempo-espera","ángulo-local","[step]","ticks"
"5","0","0","4522","4522"
"7","0","0","4948","4948"
"2","0","0","4319","4319"
"1","0","0","6063","6063"
"8","0","0","4241","4241"
"6","0","0","5980","5980"
"9","0","0","4916","4916"
"3","0","0","8398","8398"
"15","0","0","4273","4273"
"11","0","0","5604","5604"
"4","0","0","7173","7173"
"12","0","0","5962","5962"
"14","0","0","5625","5625"
"16","0","0","4678","4678"
"10","0","0","7544","7544"
"17","0","0","6708","6708"
"18","0","0","4164","4164"
"22","0","0","5275","5275"
"13","0","0","7844","7844"
"20","0","0","6242","6242"
"19","0","0","5875","5875"
"23","0","0","7206","7206"
"24","0","0","5187","5187"
"26","0","0","4965","4965"
"21","0","0","7345","7345"
"28","0","0","4885","4885"
"25","0","0","5645","5645"
"30","0","0","5107","5107"
"29","0","0","5154","5154"
"31","0","0","5010","5010"
"27","0","0","5360","5360"
"32","0","0","4658","4658"
"35","0","0","3885","3885"
"33","0","0","7100","7100"
"34","0","0","6726","6726"
"36","0","0","7345","7345"
"38","0","0","4149","4149"
"41","0","0","3664","3664"
"42","0","0","4575","4575"
"37","0","0","5690","5690"
"39","0","0","3916","3916"
"40","0","0","4545","4545"
"48","0","0","4249","4249"
"44","0","0","3966","3966"
"46","0","0","5528","5528"
"43","0","0","5880","5880"
"50","0","0","4156","4156"
"47","0","0","6064","6064"
"51","0","0","5390","5390"
"49","0","0","6014","6014"
"53","0","0","4570","4570"
"45","0","0","6924","6924"
"55","0","0","5737","5737"
"54","0","0","5342","5342"
"58","0","0","4407","4407"
"56","0","0","5538","5538"
"52","0","0","8743","8743"
"59","0","0","3503","3503"
"57","0","0","5207","5207"
"62","0","0","4933","4933"
"60","0","0","5311","5311"
"64","0","0","5656","5656"
"65","0","0","4929","4929"
"68","0","0","5563","5563"
"63","0","0","6015","6015"
"66","0","0","6251","6251"
"61","0","0","6983","6983"
"72","0","0","2994","2994"
"75","0","0","2416","2416"
"70","0","0","6011","6011"
"67","0","0","7855","7855"
"69","0","0","5996","5996"
"74","0","0","5099","5099"
"79","0","0","3681","3681"
"73","0","0","4939","4939"
"71","0","0","8263","8263"
"78","0","0","4706","4706"
"83","0","0","4735","4735"
"80","0","0","5245","5245"
"77","0","0","8344","8344"
"84","0","0","4845","4845"
"82","0","0","5835","5835"
"85","0","0","4804","4804"
"76","0","0","9227","9227"
"90","0","0","3621","3621"
"88","0","0","5395","5395"
"81","0","0","5316","5316"
"86","0","0","6206","6206"
"89","0","0","5844","5844"
"92","0","0","3919","3919"
"87","0","0","6613","6613"
"91","0","0","5281","5281"
"98","0","0","5393","5393"
"94","0","0","5140","5140"
"95","0","0","5245","5245"
"96","0","0","5313","5313"
"97","0","0","6454","6454"
"93","0","0","8123","8123"
"99","0","0","5075","5075"
"105","0","2","3164","3164"
"103","0","2","4445","4445"
"101","0","2","5868","5868"
"102","0","2","5199","5199"
"106","0","2","4235","4235"
"107","0","2","5719","5719"
"104","0","2","6087","6087"
"110","0","2","3750","3750"
"108","0","2","4775","4775"
"100","0","0","4987","4987"
"113","0","2","3631","3631"
"109","0","2","4609","4609"
"111","0","2","5006","5006"
"114","0","2","6250","6250"
"117","0","2","4661","4661"
"115","0","2","5117","5117"
"119","0","2","3504","3504"
"116","0","2","4399","4399"
"121","0","2","5223","5223"
"118","0","2","5055","5055"
"122","0","2","4505","4505"
"125","0","2","4132","4132"
"126","0","2","3885","3885"
"124","0","2","4385","4385"
"112","0","2","11147","11147"
"120","0","2","7023","7023"
"129","0","2","4049","4049"
"127","0","2","5961","5961"
"132","0","2","5653","5653"
"128","0","2","7857","7857"
"131","0","2","7369","7369"
"130","0","2","6325","6325"
"123","0","2","7330","7330"
"133","0","2","3877","3877"
"134","0","2","6806","6806"
"135","0","2","6824","6824"
"140","0","2","5825","5825"
"137","0","2","4477","4477"
"139","0","2","5359","5359"
"136","0","2","5575","5575"
"143","0","2","4746","4746"
"138","0","2","6027","6027"
"145","0","2","3219","3219"
"142","0","2","5483","5483"
"141","0","2","5786","5786"
"144","0","2","4841","4841"
"146","0","2","3194","3194"
"147","0","2","6347","6347"
"151","0","2","4081","4081"
"148","0","2","5244","5244"
"154","0","2","4455","4455"
"150","0","2","5328","5328"
"152","0","2","4065","4065"
"149","0","2","5298","5298"
"158","0","2","4897","4897"
"159","0","2","4525","4525"
"160","0","2","4512","4512"
"157","0","2","3622","3622"
"161","0","2","4145","4145"
"156","0","2","6054","6054"
"162","0","2","3848","3848"
"153","0","2","7479","7479"
"155","0","2","5976","5976"
"163","0","2","6449","6449"
"166","0","2","4141","4141"
"164","0","2","4619","4619"
"167","0","2","5283","5283"
"165","0","2","4985","4985"
"170","0","2","5191","5191"
"171","0","2","3384","3384"
"168","0","2","6004","6004"
"169","0","2","7243","7243"
"173","0","2","5188","5188"
"175","0","2","4139","4139"
"174","0","2","5512","5512"
"176","0","2","4379","4379"
"172","0","2","6879","6879"
"181","0","2","4737","4737"
"180","0","2","5473","5473"
"177","0","2","6386","6386"
"184","0","2","4252","4252"
"179","0","2","6523","6523"
"182","0","2","6559","6559"
"178","0","2","6297","6297"
"185","0","2","4629","4629"
"183","0","2","5673","5673"
"188","0","2","3567","3567"
"186","0","2","6976","6976"
"187","0","2","5011","5011"
"192","0","2","6235","6235"
"189","0","2","6074","6074"
"194","0","2","5648","5648"
"190","0","2","7891","7891"
"195","0","2","6630","6630"
"196","0","2","6682","6682"
"191","0","2","11706","11706"
"198","0","2","5264","5264"
"199","0","2","5237","5237"
"193","0","2","11463","11463"
"197","0","2","5703","5703"
"200","0","2","7519","7519"
"203","0","4","4575","4575"
"202","0","4","3853","3853"
"201","0","4","6241","6241"
"206","0","4","4241","4241"
"204","0","4","5158","5158"
"207","0","4","6474","6474"
"205","0","4","5012","5012"
"208","0","4","5093","5093"
"210","0","4","6220","6220"
"212","0","4","3947","3947"
"209","0","4","6434","6434"
"211","0","4","4977","4977"
"214","0","4","5532","5532"
"215","0","4","6640","6640"
"219","0","4","3038","3038"
"217","0","4","4835","4835"
"220","0","4","6527","6527"
"218","0","4","4446","4446"
"213","0","4","6049","6049"
"221","0","4","5217","5217"
"224","0","4","4788","4788"
"222","0","4","4933","4933"
"223","0","4","4912","4912"
"216","0","4","8098","8098"
"225","0","4","6338","6338"
"227","0","4","5117","5117"
"229","0","4","6127","6127"
"226","0","4","5908","5908"
"230","0","4","4747","4747"
"234","0","4","3851","3851"
"228","0","4","5594","5594"
"231","0","4","5058","5058"
"232","0","4","5613","5613"
"236","0","4","5928","5928"
"233","0","4","4453","4453"
"235","0","4","4429","4429"
"238","0","4","6356","6356"
"242","0","4","3788","3788"
"239","0","4","6400","6400"
"241","0","4","5636","5636"
"237","0","4","7786","7786"
"243","0","4","5078","5078"
"240","0","4","6561","6561"
"244","0","4","6442","6442"
"247","0","4","6162","6162"
"249","0","4","4319","4319"
"245","0","4","5745","5745"
"246","0","4","7577","7577"
"250","0","4","4150","4150"
"252","0","4","4042","4042"
"248","0","4","7128","7128"
"253","0","4","5791","5791"
"254","0","4","4660","4660"
"251","0","4","7349","7349"
"258","0","4","4819","4819"
"257","0","4","3502","3502"
"256","0","4","5305","5305"
"255","0","4","8001","8001"
"260","0","4","4911","4911"
"261","0","4","4773","4773"
"262","0","4","6680","6680"
"263","0","4","5437","5437"
"259","0","4","8665","8665"
"265","0","4","6661","6661"
"267","0","4","6107","6107"
"264","0","4","8556","8556"
"269","0","4","4926","4926"
"271","0","4","6102","6102"
"266","0","4","8003","8003"
"268","0","4","6447","6447"
"276","0","4","4323","4323"
"274","0","4","4746","4746"
"270","0","4","7534","7534"
"272","0","4","6036","6036"
"275","0","4","4302","4302"
"273","0","4","6138","6138"
"277","0","4","4684","4684"
"283","0","4","3574","3574"
"279","0","4","4102","4102"
"282","0","4","4035","4035"
"284","0","4","5532","5532"
"281","0","4","4488","4488"
"278","0","4","5652","5652"
"280","0","4","5073","5073"
"286","0","4","3907","3907"
"289","0","4","4003","4003"
"287","0","4","7234","7234"
"290","0","4","5477","5477"
"291","0","4","3986","3986"
"293","0","4","4527","4527"
"292","0","4","5173","5173"
"294","0","4","5541","5541"
"296","0","4","3164","3164"
"295","0","4","5653","5653"
"288","0","4","6790","6790"
"299","0","4","4771","4771"
"297","0","4","7058","7058"
"302","0","6","4650","4650"
"298","0","4","5307","5307"
"303","0","6","5284","5284"
"301","0","6","5119","5119"
"307","0","6","3735","3735"
"305","0","6","4721","4721"
"306","0","6","4738","4738"
"300","0","4","5530","5530"
"285","0","4","5715","5715"
"304","0","6","4057","4057"
"308","0","6","4479","4479"
"309","0","6","5047","5047"
"313","0","6","4930","4930"
"310","0","6","4621","4621"
"315","0","6","5499","5499"
"317","0","6","3596","3596"
"314","0","6","4457","4457"
"316","0","6","4337","4337"
"311","0","6","5406","5406"
"312","0","6","6739","6739"
"318","0","6","5489","5489"
"325","0","6","3577","3577"
"320","0","6","5989","5989"
"319","0","6","9211","9211"
"324","0","6","5156","5156"
"321","0","6","7971","7971"
"323","0","6","7877","7877"
"326","0","6","4440","4440"
"327","0","6","7238","7238"
"329","0","6","5863","5863"
"333","0","6","4211","4211"
"332","0","6","6313","6313"
"331","0","6","5101","5101"
"335","0","6","4936","4936"
"334","0","6","6961","6961"
"336","0","6","4630","4630"
"330","0","6","6689","6689"
"337","0","6","5106","5106"
"338","0","6","3822","3822"
"340","0","6","5002","5002"
"339","0","6","5465","5465"
"345","0","6","5121","5121"
"322","0","6","7868","7868"
"344","0","6","5511","5511"
"343","0","6","8305","8305"
"328","0","6","8386","8386"
"342","0","6","5481","5481"
"348","0","6","5198","5198"
"346","0","6","6164","6164"
"341","0","6","4854","4854"
"352","0","6","4437","4437"
"353","0","6","4381","4381"
"351","0","6","5747","5747"
"354","0","6","5351","5351"
"349","0","6","5981","5981"
"347","0","6","7640","7640"
"355","0","6","4680","4680"
"361","0","6","3645","3645"
"356","0","6","6160","6160"
"350","0","6","8002","8002"
"362","0","6","4669","4669"
"359","0","6","4060","4060"
"360","0","6","4036","4036"
"363","0","6","3908","3908"
"364","0","6","3853","3853"
"357","0","6","4282","4282"
"369","0","6","3850","3850"
"367","0","6","3213","3213"
"358","0","6","5755","5755"
"368","0","6","5901","5901"
"365","0","6","5282","5282"
"372","0","6","3994","3994"
"371","0","6","4835","4835"
"377","0","6","3330","3330"
"366","0","6","6691","6691"
"370","0","6","5566","5566"
"375","0","6","6040","6040"
"379","0","6","4716","4716"
"374","0","6","7313","7313"
"380","0","6","3916","3916"
"376","0","6","5511","5511"
"373","0","6","6660","6660"
"382","0","6","5144","5144"
"383","0","6","6830","6830"
"381","0","6","4634","4634"
"385","0","6","4360","4360"
"378","0","6","10776","10776"
"384","0","6","6679","6679"
"388","0","6","3996","3996"
"386","0","6","7752","7752"
"390","0","6","3914","3914"
"389","0","6","4239","4239"
"387","0","6","6574","6574"
"391","0","6","5554","5554"
"397","0","6","4300","4300"
"393","0","6","6839","6839"
"394","0","6","8277","8277"
"396","0","6","5943","5943"
"392","0","6","5336","5336"
"395","0","6","7124","7124"
"399","0","6","5146","5146"
"403","0","8","4131","4131"
"404","0","8","5382","5382"
"400","0","6","6543","6543"
"401","0","8","5371","5371"
"398","0","6","10697","10697"
"405","0","8","4665","4665"
"402","0","8","4917","4917"
"411","0","8","4838","4838"
"409","0","8","4756","4756"
"406","0","8","4673","4673"
"410","0","8","5432","5432"
"407","0","8","4994","4994"
"408","0","8","4974","4974"
"415","0","8","4485","4485"
"412","0","8","6066","6066"
"414","0","8","3447","3447"
"413","0","8","5926","5926"
"419","0","8","5624","5624"
"421","0","8","4310","4310"
"416","0","8","5202","5202"
"417","0","8","5526","5526"
"422","0","8","5261","5261"
"418","0","8","5629","5629"
"423","0","8","5301","5301"
"426","0","8","4646","4646"
"424","0","8","5690","5690"
"430","0","8","4259","4259"
"429","0","8","5215","5215"
"427","0","8","5867","5867"
"428","0","8","5686","5686"
"420","0","8","13223","13223"
"431","0","8","5907","5907"
"435","0","8","3394","3394"
"433","0","8","3825","3825"
"436","0","8","5292","5292"
"434","0","8","4615","4615"
"425","0","8","10522","10522"
"432","0","8","7042","7042"
"439","0","8","4078","4078"
"441","0","8","4347","4347"
"440","0","8","5134","5134"
"437","0","8","7470","7470"
"444","0","8","4351","4351"
"438","0","8","8470","8470"
"443","0","8","6834","6834"
"442","0","8","5437","5437"
"448","0","8","4735","4735"
"446","0","8","5156","5156"
"447","0","8","7001","7001"
"445","0","8","7830","7830"
"453","0","8","4886","4886"
"455","0","8","4355","4355"
"452","0","8","7250","7250"
"449","0","8","4776","4776"
"451","0","8","6445","6445"
"454","0","8","3813","3813"
"458","0","8","5079","5079"
"457","0","8","5462","5462"
"450","0","8","5641","5641"
"460","0","8","3692","3692"
"456","0","8","6016","6016"
"459","0","8","4906","4906"
"462","0","8","4397","4397"
"461","0","8","5608","5608"
"466","0","8","4972","4972"
"463","0","8","5314","5314"
"467","0","8","4885","4885"
"465","0","8","4671","4671"
"470","0","8","5090","5090"
"464","0","8","4646","4646"
"468","0","8","6191","6191"
"469","0","8","6138","6138"
"474","0","8","3550","3550"
"473","0","8","4393","4393"
"475","0","8","4754","4754"
"476","0","8","6003","6003"
"472","0","8","5588","5588"
"479","0","8","5521","5521"
"478","0","8","7348","7348"
"483","0","8","3330","3330"
"481","0","8","5769","5769"
"480","0","8","5096","5096"
"477","0","8","7015","7015"
"484","0","8","4626","4626"
"485","0","8","4783","4783"
"486","0","8","5201","5201"
"490","0","8","5592","5592"
"487","0","8","4455","4455"
"488","0","8","7131","7131"
"482","0","8","9815","9815"
"493","0","8","3616","3616"
"494","0","8","3853","3853"
"471","0","8","3576","3576"
"492","0","8","5782","5782"
"491","0","8","6745","6745"
"498","0","8","4145","4145"
"497","0","8","3590","3590"
"495","0","8","6090","6090"
"489","0","8","8601","8601"
"500","0","8","4853","4853"
"502","0","10","3493","3493"
"501","0","10","5414","5414"
"496","0","8","6276","6276"
"503","0","10","5003","5003"
"504","0","10","4755","4755"
"505","0","10","8322","8322"
"499","0","8","6761","6761"
"508","0","10","5007","5007"
"506","0","10","7224","7224"
"507","0","10","5933","5933"
"510","0","10","4942","4942"
"509","0","10","8263","8263"
"511","0","10","4212","4212"
"517","0","10","2818","2818"
"515","0","10","4294","4294"
"514","0","10","5519","5519"
"512","0","10","6580","6580"
"520","0","10","7647","7647"
"522","0","10","4530","4530"
"513","0","10","4067","4067"
"516","0","10","6105","6105"
"519","0","10","7069","7069"
"525","0","10","5317","5317"
"524","0","10","6029","6029"
"526","0","10","4434","4434"
"523","0","10","6245","6245"
"521","0","10","7634","7634"
"518","0","10","7883","7883"
"527","0","10","4386","4386"
"528","0","10","4408","4408"
"529","0","10","3978","3978"
"535","0","10","3590","3590"
"533","0","10","4479","4479"
"532","0","10","4548","4548"
"536","0","10","4348","4348"
"531","0","10","4879","4879"
"530","0","10","3639","3639"
"537","0","10","4871","4871"
"534","0","10","6832","6832"
"542","0","10","4080","4080"
"541","0","10","5131","5131"
"539","0","10","5481","5481"
"543","0","10","6002","6002"
"546","0","10","4889","4889"
"540","0","10","7589","7589"
"547","0","10","4811","4811"
"550","0","10","5363","5363"
"548","0","10","4943","4943"
"551","0","10","5753","5753"
"544","0","10","8259","8259"
"552","0","10","3947","3947"
"549","0","10","6177","6177"
"538","0","10","14531","14531"
"545","0","10","9162","9162"
"555","0","10","7564","7564"
"560","0","10","4561","4561"
"554","0","10","7505","7505"
"556","0","10","8600","8600"
"553","0","10","6030","6030"
"558","0","10","4097","4097"
"562","0","10","4820","4820"
"559","0","10","8562","8562"
"561","0","10","4001","4001"
"557","0","10","7572","7572"
"563","0","10","4437","4437"
"564","0","10","5248","5248"
"567","0","10","3688","3688"
"569","0","10","3889","3889"
"566","0","10","4372","4372"
"565","0","10","3950","3950"
"570","0","10","4727","4727"
"568","0","10","5477","5477"
"572","0","10","4834","4834"
"573","0","10","4308","4308"
"577","0","10","4072","4072"
"571","0","10","7041","7041"
"578","0","10","3861","3861"
"574","0","10","6188","6188"
"582","0","10","4820","4820"
"584","0","10","5557","5557"
"580","0","10","5879","5879"
"581","0","10","5728","5728"
"575","0","10","7452","7452"
"585","0","10","4305","4305"
"583","0","10","5720","5720"
"579","0","10","7548","7548"
"589","0","10","3577","3577"
"587","0","10","3915","3915"
"588","0","10","5692","5692"
"592","0","10","4570","4570"
"590","0","10","5310","5310"
"576","0","10","7828","7828"
"591","0","10","5098","5098"
"586","0","10","7153","7153"
"594","0","10","4556","4556"
"593","0","10","5755","5755"
"597","0","10","5239","5239"
"595","0","10","5318","5318"
"600","0","10","3999","3999"
"596","0","10","7247","7247"
"598","0","10","3993","3993"
"601","0","12","5554","5554"
"599","0","10","9121","9121"
"603","0","12","3708","3708"
"604","0","12","6019","6019"
"606","0","12","5504","5504"
"607","0","12","5154","5154"
"605","0","12","6542","6542"
"608","0","12","4731","4731"
"602","0","12","8172","8172"
"610","0","12","5075","5075"
"609","0","12","3619","3619"
"612","0","12","4295","4295"
"611","0","12","5949","5949"
"614","0","12","5657","5657"
"613","0","12","5915","5915"
"615","0","12","8207","8207"
"616","0","12","5384","5384"
"618","0","12","6000","6000"
"617","0","12","5373","5373"
"619","0","12","9316","9316"
"625","0","12","4458","4458"
"621","0","12","5592","5592"
"623","0","12","7265","7265"
"624","0","12","5066","5066"
"620","0","12","6569","6569"
"626","0","12","4557","4557"
"630","0","12","3308","3308"
"629","0","12","3708","3708"
"627","0","12","6549","6549"
"631","0","12","6326","6326"
"628","0","12","5039","5039"
"632","0","12","3672","3672"
"634","0","12","6584","6584"
"633","0","12","4769","4769"
"636","0","12","5450","5450"
"639","0","12","3402","3402"
"637","0","12","4231","4231"
"622","0","12","5477","5477"
"638","0","12","6390","6390"
"635","0","12","6524","6524"
"640","0","12","7344","7344"
"641","0","12","6701","6701"
"642","0","12","5539","5539"
"646","0","12","4113","4113"
"644","0","12","5308","5308"
"643","0","12","4954","4954"
"649","0","12","4555","4555"
"648","0","12","6545","6545"
"647","0","12","6173","6173"
"650","0","12","5033","5033"
"653","0","12","6927","6927"
"652","0","12","6778","6778"
"656","0","12","3536","3536"
"655","0","12","5398","5398"
"658","0","12","4937","4937"
"657","0","12","5745","5745"
"659","0","12","5417","5417"
"654","0","12","7549","7549"
"661","0","12","4227","4227"
"660","0","12","5284","5284"
"645","0","12","5931","5931"
"651","0","12","11976","11976"
"662","0","12","4811","4811"
"663","0","12","5175","5175"
"664","0","12","5572","5572"
"668","0","12","4729","4729"
"666","0","12","6824","6824"
"665","0","12","5809","5809"
"667","0","12","7886","7886"
"669","0","12","4884","4884"
"674","0","12","4141","4141"
"672","0","12","3545","3545"
"671","0","12","5527","5527"
"670","0","12","8975","8975"
"681","0","12","3930","3930"
"676","0","12","6171","6171"
"679","0","12","4120","4120"
"677","0","12","5305","5305"
"683","0","12","3342","3342"
"675","0","12","7109","7109"
"678","0","12","5905","5905"
"684","0","12","3706","3706"
"685","0","12","4791","4791"
"680","0","12","4716","4716"
"687","0","12","2716","2716"
"688","0","12","4500","4500"
"682","0","12","5484","5484"
"690","0","12","5513","5513"
"693","0","12","4617","4617"
"691","0","12","5003","5003"
"673","0","12","5807","5807"
"692","0","12","3464","3464"
"695","0","12","5005","5005"
"689","0","12","4269","4269"
"696","0","12","4824","4824"
"686","0","12","5976","5976"
"697","0","12","4017","4017"
"700","0","12","3893","3893"
"698","0","12","3832","3832"
"701","0","14","2805","2805"
"694","0","12","5379","5379"
"702","0","14","5764","5764"
"709","0","14","3827","3827"
"704","0","14","6475","6475"
"706","0","14","3848","3848"
"705","0","14","7895","7895"
"699","0","12","9470","9470"
"703","0","14","4798","4798"
"707","0","14","5940","5940"
"710","0","14","5366","5366"
"711","0","14","5042","5042"
"713","0","14","4340","4340"
"717","0","14","5981","5981"
"708","0","14","5116","5116"
"720","0","14","4456","4456"
"719","0","14","5881","5881"
"714","0","14","5618","5618"
"716","0","14","4628","4628"
"718","0","14","6310","6310"
"715","0","14","6782","6782"
"722","0","14","4466","4466"
"728","0","14","4515","4515"
"721","0","14","5010","5010"
"727","0","14","3748","3748"
"723","0","14","9241","9241"
"725","0","14","5583","5583"
"712","0","14","6147","6147"
"724","0","14","8481","8481"
"729","0","14","5992","5992"
"731","0","14","5188","5188"
"734","0","14","3802","3802"
"726","0","14","8113","8113"
"730","0","14","6397","6397"
"735","0","14","3950","3950"
"733","0","14","5194","5194"
"732","0","14","8951","8951"
"739","0","14","5729","5729"
"736","0","14","6137","6137"
"740","0","14","4538","4538"
"737","0","14","5104","5104"
"744","0","14","5270","5270"
"745","0","14","6342","6342"
"746","0","14","4431","4431"
"741","0","14","6488","6488"
"743","0","14","5722","5722"
"748","0","14","3459","3459"
"742","0","14","8490","8490"
"749","0","14","5677","5677"
"747","0","14","7416","7416"
"750","0","14","4512","4512"
"738","0","14","6753","6753"
"757","0","14","4308","4308"
"751","0","14","4976","4976"
"752","0","14","5567","5567"
"753","0","14","6511","6511"
"755","0","14","4644","4644"
"756","0","14","6022","6022"
"754","0","14","5043","5043"
"759","0","14","5631","5631"
"760","0","14","5325","5325"
"763","0","14","5899","5899"
"758","0","14","5122","5122"
"761","0","14","7341","7341"
"762","0","14","6157","6157"
"765","0","14","5562","5562"
"764","0","14","5824","5824"
"767","0","14","5016","5016"
"768","0","14","5614","5614"
"766","0","14","6686","6686"
"769","0","14","4160","4160"
"773","0","14","4561","4561"
"776","0","14","4352","4352"
"771","0","14","3869","3869"
"774","0","14","4082","4082"
"770","0","14","5739","5739"
"772","0","14","5650","5650"
"780","0","14","4924","4924"
"775","0","14","7653","7653"
"781","0","14","4385","4385"
"779","0","14","6925","6925"
"785","0","14","4817","4817"
"778","0","14","6591","6591"
"784","0","14","6498","6498"
"786","0","14","5655","5655"
"788","0","14","3178","3178"
"783","0","14","7530","7530"
"789","0","14","5054","5054"
"787","0","14","4208","4208"
"791","0","14","4032","4032"
"790","0","14","5052","5052"
"777","0","14","3608","3608"
"793","0","14","4530","4530"
"792","0","14","6443","6443"
"796","0","14","4363","4363"
"782","0","14","9857","9857"
"794","0","14","5856","5856"
"802","0","16","4992","4992"
"800","0","14","5834","5834"
"798","0","14","5095","5095"
"801","0","16","7223","7223"
"803","0","16","5649","5649"
"797","0","14","6570","6570"
"799","0","14","6517","6517"
"804","0","16","4123","4123"
"795","0","14","11641","11641"
"805","0","16","5039","5039"
"808","0","16","6137","6137"
"813","0","16","3307","3307"
"809","0","16","5034","5034"
"811","0","16","5139","5139"
"812","0","16","6015","6015"
"815","0","16","5231","5231"
"807","0","16","7710","7710"
"814","0","16","7801","7801"
"816","0","16","3560","3560"
"810","0","16","5824","5824"
"819","0","16","3513","3513"
"817","0","16","5588","5588"
"818","0","16","5596","5596"
"821","0","16","5312","5312"
"822","0","16","6296","6296"
"823","0","16","8613","8613"
"825","0","16","5584","5584"
"826","0","16","4715","4715"
"824","0","16","7061","7061"
"830","0","16","4311","4311"
"806","0","16","7340","7340"
"829","0","16","4902","4902"
"832","0","16","5314","5314"
"831","0","16","4348","4348"
"828","0","16","7236","7236"
"827","0","16","8491","8491"
"833","0","16","5509","5509"
"835","0","16","4098","4098"
"834","0","16","4484","4484"
"837","0","16","3343","3343"
"838","0","16","5413","5413"
"836","0","16","7246","7246"
"842","0","16","4694","4694"
"820","0","16","13744","13744"
"840","0","16","6004","6004"
"844","0","16","4456","4456"
"841","0","16","7127","7127"
"845","0","16","6827","6827"
"839","0","16","4581","4581"
"843","0","16","6798","6798"
"849","0","16","4164","4164"
"850","0","16","6135","6135"
"851","0","16","6468","6468"
"852","0","16","4964","4964"
"853","0","16","5666","5666"
"848","0","16","5863","5863"
"847","0","16","7695","7695"
"855","0","16","6422","6422"
"846","0","16","5708","5708"
"856","0","16","7417","7417"
"854","0","16","7871","7871"
"861","0","16","3829","3829"
"863","0","16","3938","3938"
"859","0","16","5435","5435"
"858","0","16","5377","5377"
"857","0","16","7438","7438"
"866","0","16","5350","5350"
"865","0","16","4689","4689"
"870","0","16","3591","3591"
"860","0","16","5706","5706"
"869","0","16","3883","3883"
"868","0","16","5990","5990"
"864","0","16","5752","5752"
"867","0","16","6198","6198"
"872","0","16","4482","4482"
"874","0","16","3064","3064"
"862","0","16","8025","8025"
"871","0","16","7575","7575"
"878","0","16","6127","6127"
"875","0","16","4611","4611"
"876","0","16","4503","4503"
"879","0","16","4286","4286"
"882","0","16","5230","5230"
"873","0","16","7640","7640"
"877","0","16","5805","5805"
"883","0","16","5961","5961"
"880","0","16","5388","5388"
"885","0","16","6056","6056"
"886","0","16","4663","4663"
"881","0","16","8071","8071"
"887","0","16","5201","5201"
"888","0","16","6088","6088"
"892","0","16","6663","6663"
"891","0","16","3752","3752"
"889","0","16","7269","7269"
"893","0","16","5259","5259"
"894","0","16","4989","4989"
"896","0","16","4844","4844"
"895","0","16","5864","5864"
"890","0","16","4701","4701"
"901","0","18","3901","3901"
"884","0","16","10757","10757"
"899","0","16","4475","4475"
"898","0","16","6175","6175"
"903","0","18","3398","3398"
"904","0","18","5614","5614"
"902","0","18","4481","4481"
"900","0","16","9889","9889"
"897","0","16","10266","10266"
"906","0","18","4820","4820"
"908","0","18","3667","3667"
"905","0","18","5026","5026"
"907","0","18","4496","4496"
"911","0","18","4076","4076"
"909","0","18","7827","7827"
"913","0","18","5426","5426"
"918","0","18","3760","3760"
"914","0","18","4225","4225"
"916","0","18","5269","5269"
"919","0","18","5464","5464"
"912","0","18","7968","7968"
"910","0","18","6944","6944"
"917","0","18","6666","6666"
"922","0","18","6597","6597"
"920","0","18","5966","5966"
"924","0","18","5513","5513"
"923","0","18","7647","7647"
"928","0","18","4967","4967"
"926","0","18","5037","5037"
"930","0","18","3009","3009"
"915","0","18","9763","9763"
"927","0","18","3969","3969"
"925","0","18","4881","4881"
"932","0","18","4324","4324"
"935","0","18","4833","4833"
"933","0","18","4204","4204"
"921","0","18","5174","5174"
"931","0","18","5303","5303"
"934","0","18","5382","5382"
"941","0","18","4013","4013"
"936","0","18","4585","4585"
"937","0","18","4206","4206"
"929","0","18","5329","5329"
"939","0","18","5852","5852"
"943","0","18","4735","4735"
"938","0","18","4599","4599"
"948","0","18","4275","4275"
"945","0","18","4355","4355"
"942","0","18","5652","5652"
"950","0","18","5941","5941"
"947","0","18","4548","4548"
"944","0","18","6831","6831"
"954","0","18","3908","3908"
"940","0","18","6149","6149"
"949","0","18","5840","5840"
"946","0","18","5712","5712"
"952","0","18","3830","3830"
"951","0","18","4672","4672"
"953","0","18","4742","4742"
"956","0","18","5845","5845"
"955","0","18","4740","4740"
"958","0","18","6220","6220"
"960","0","18","5833","5833"
"962","0","18","3501","3501"
"957","0","18","4589","4589"
"959","0","18","5451","5451"
"967","0","18","3680","3680"
"964","0","18","4460","4460"
"961","0","18","5959","5959"
"966","0","18","4116","4116"
"963","0","18","10980","10980"
"971","0","18","3612","3612"
"969","0","18","4401","4401"
"972","0","18","4002","4002"
"974","0","18","4382","4382"
"973","0","18","4374","4374"
"965","0","18","7245","7245"
"968","0","18","5814","5814"
"970","0","18","9439","9439"
"978","0","18","3814","3814"
"982","0","18","2738","2738"
"975","0","18","6623","6623"
"976","0","18","5253","5253"
"979","0","18","6436","6436"
"977","0","18","7920","7920"
"984","0","18","5894","5894"
"987","0","18","3996","3996"
"983","0","18","7069","7069"
"986","0","18","6688","6688"
"989","0","18","6395","6395"
"981","0","18","4404","4404"
"990","0","18","4351","4351"
"985","0","18","7550","7550"
